Score,Tags
2,<plot><characters><planning>
1,<mla>
19,<creative-writing><planning>
1,<plot><readers><climax>
1,<outline>
1,<fiction><novel><scene>
1,<copyright><trademark>
1,<characters>
3,<marketing><ebook>
12,<creative-writing><technique>
2,<academic-writing><writers-block>
0,<novel>
4,<creative-writing>
7,<dialogue>
0,<poetry><lyrics>
5,<copyright><self-publishing>
3,<fiction><creative-writing><novel><planning><theme>
2,<fiction><publishing><self-publishing>
15,<fiction><language><international><multilingual>
3,<formatting><screenwriting>
1,<fiction><creative-writing><word-choice>
0,<characters>
7,<fiction><creative-writing><plot><prologues>
0,<punctuation>
1,<titles><multilingual>
0,<book>
9,<fiction><creative-writing>
6,<technique>
2,<formatting><essay>
0,<fiction><creative-writing>
0,<style><grammar>
6,<style><creative-writing><setting>
1,<reviews><amazon>
2,<structure><non-fiction><planning><first-draft>
0,<planning><scene>
1,<agent>
2,<fiction><wordcount><book-length><novella>
7,<screenwriting>
3,<style><formatting><dialogue>
2,<fiction><plot><planning>
1,<technical-writing><editing><citations><academic-writing>
2,<word-choice><language>
1,<character-development><science-fiction><planning>
6,<world-building><originality>
2,<publishing><self-publishing><isbn>
3,<style><creative-writing><writers-block><voice-choice><learning>
5,<characters><fantasy><science-fiction><quotes>
2,<formatting><blog><conventions>
3,<formatting><academic-writing><trends>
0,<publishing><screenwriting><book>
1,<copyright><notes>
0,<letter><openings><introduction><phrasing><cover-letter>
-1,<style><word-choice><essay>
-1,<fiction><creative-writing>
0,<fiction><creative-writing>
3,<style><formatting>
6,<characters><research>
1,<fiction><creative-writing>
3,<technique><dialogue>
0,<style><creative-writing><screenwriting><book>
1,<fiction><creative-writing>
0,<self-preservation>
0,<technical-writing><academic-writing><quotes>
6,<style><essay>
0,<academic-writing><writers-block>
3,<planning>
0,<screenwriting>
3,<screenwriting>
0,<screenwriting>
5,<fiction><style><creative-writing>
1,<fiction><plot>
1,<translation><email>
3,<editing><software><tools><translation>
1,<creative-writing><screenwriting><book><comedy>
3,<technical-writing><notes>
10,<scrivener>
1,<publishing><self-publishing><websites>
7,<style><formatting>
-1,<publishing><self-publishing><money>
7,<style><creative-writing>
1,<style>
1,<scrivener><table-of-contents>
2,<technique><characters>
1,<scene>
3,<style><text-analysis>
0,<fiction><style><creative-writing>
1,<writers-block>
1,<fiction><characters><children>
2,<fiction><style><creative-writing>
1,<novel><characters><dialogue><word-choice><readers>
4,<book><titles><isbn>
1,<style><creative-writing><storyline><brainstorming>
1,<publishing><self-publishing>
5,<fiction><creative-writing><editing><process><revision>
3,<formatting><footnotes>
28,<fiction><creative-writing><publishing><young-author>
2,<ideas>
2,<copyright>
1,<technique>
1,<style>
11,<creative-writing><science-fiction><viewpoint><perspective>
6,<plot><conflict>
0,<technical-writing><word-choice><software><business-writing>
2,<legal><self-publishing>
3,<legal><copyright>
2,<editing><word-choice><viewpoint>
-1,<world-building>
3,<plot><structure><viewpoint>
2,<pseudonym>
2,<novel>
2,<quotes>
4,<word-choice><translation><language>
1,<formatting><screenwriting><playwriting>
4,<style><academic-writing><translation><quotes>
3,<fiction><creative-writing><world-building>
1,<creative-writing><collaboration><originality>
5,<fantasy><flow>
2,<copyright>
2,<fiction><creative-writing>
0,<footnotes>
2,<creative-writing><narrative><inspiration>
2,<creative-writing><plot><planning>
0,<style>
5,<publishing><children><artwork>
0,<punctuation><grammar>
2,<citations><tools>
-1,<fiction><plot><fantasy><screenwriting><writers-block>
2,<creative-writing><plot>
1,<plot><structure><narrative>
3,<quotes>
3,<fiction>
3,<creative-writing><book>
1,<fiction><creative-writing>
1,<plot><brainstorming>
0,<editing>
1,<academic-writing><self-publishing><research><websites><science>
1,<copyright><international>
1,<creative-writing><word-choice>
-1,<editing><academic-writing>
2,<citations><mla>
1,<screenwriting>
1,<character-development><screenwriting><playwriting>
8,<fiction>
0,<plot>
5,<technical-writing><editing>
3,<fiction><constructed-language>
2,<setting>
26,<fiction><creative-writing><character-development><romance><tropes>
2,<plot><twist><foreshadowing>
1,<self-publishing><print-on-demand>
0,<style><technique>
1,<screenwriting>
4,<publishing><copyright>
1,<publishing><blog>
2,<copyright>
0,<fiction><character-development>
0,<lyrics>
3,<fiction><plot><scene>
1,<terminology>
3,<reviews><videogame>
0,<translation><introduction>
2,<fiction><creative-writing>
1,<style><technical-writing>
2,<fiction><characters><naming>
3,<book><publisher><science>
0,<creative-writing><science-fiction>
2,<word-choice><figures-of-speech>
2,<style><creative-writing><horror>
2,<structure>
1,<fiction><planning><readers><foreshadowing>
1,<fiction><plot>
2,<marketing><ebook><kindle><amazon>
5,<handwriting>
4,<publishing><printing>
14,<plot><characters>
6,<character-development><research>
0,<dialogue>
8,<creative-writing><character-development><research>
0,<style><characters><dialogue><naming>
0,<fiction><audience><publisher>
1,<resources>
3,<submitting-work><contests>
1,<criticism>
0,<punctuation>
3,<mla>
5,<publishing><poetry>
1,<translation>
2,<fiction><screenwriting>
5,<software><tools><freelance>
1,<fiction>
6,<style><academic-writing><structure>
0,<fiction><technique><narrative>
2,<fiction><technique><narrative>
2,<mobile>
4,<novel><self-publishing><marketing><money><isbn>
1,<publishing>
0,<third-person>
0,<style><plot><self-publishing><storyline>
0,<creative-writing>
1,<fiction><style><creative-writing>
3,<fiction><screenwriting>
1,<style><editing><tools>
7,<software><grammar><tenses>
0,<editing>
3,<blog>
5,<creative-writing><ideas><philosophy><tropes>
0,<theme>
1,<fiction><novel><punctuation><grammar>
4,<technical-writing><structure><software>
3,<screenwriting>
4,<cliches>
6,<creative-writing><plot><character-development>
5,<creative-writing><characters><character-development>
2,<dialogue>
1,<formatting><citations><quotes>
1,<citations><apa>
2,<self-publishing><sales>
4,<creative-writing><structure><poetry>
1,<fiction>
5,<editing><proofreading>
1,<time-depiction><prologues>
2,<fantasy><storyline>
1,<publishing><marketing>
1,<publishing><marketing>
2,<punctuation>
3,<plot><short-story>
1,<showing-telling>
0,<style><punctuation>
4,<technique><fantasy>
1,<narrative><time-depiction>
2,<style><technique><passive-voice>
1,<fiction><creative-writing><dialogue><word-choice>
1,<style><creative-writing>
6,<fiction>
3,<characters><software><tools><organization>
0,<copyright><screenwriting>
0,<style><book>
0,<dialogue><viewpoint>
4,<fiction><citations>
2,<dialogue><character-development><description>
1,<characters><screenwriting>
1,<tenses><narrative>
6,<creative-writing>
0,<technique><research><biography>
6,<fiction>
2,<screenwriting><scene><script>
3,<citations>
2,<dialogue>
1,<fiction><planning><stakes>
1,<fiction><self-publishing>
3,<technical-writing><citations><academic-writing><software><research>
5,<editing><software><tools><text-analysis><tone>
0,<technique><marketing><business-writing>
1,<tools><grammar><microsoft-word>
2,<publishing><translation>
1,<publishing><copyright><children><artwork>
1,<business-writing>
1,<legal><copyright><originality>
3,<formatting><ebook>
0,<characters><naming>
0,<word-choice>
1,<publishing><sales>
12,<character-development>
7,<novel><characters><narrator>
8,<editing>
2,<technical-writing><tools>
1,<novel><characters><dialogue><word-choice>
8,<dialogue><punctuation>
4,<self-publishing>
0,<short-story>
1,<creative-writing>
0,<biography>
3,<style><formatting><mla>
1,<creative-writing><dialogue>
1,<formatting>
3,<style><creative-writing>
2,<fiction><technique><narrative>
2,<publishing><editing><freelance>
2,<creative-writing><book><horror>
5,<technique><characters><character-development>
3,<style><creative-writing><dialogue><punctuation>
5,<citations><essay>
-1,<character-development><suspense>
7,<technical-writing><blog>
3,<creative-writing><novel><formatting>
4,<academic-writing>
33,<technique><tropes>
5,<fiction><novel><science-fiction><mystery>
4,<story>
5,<fiction><publishing><marketing><authorship><pseudonym>
3,<chicago-manual-of-style>
3,<publishing><novel><legal>
0,<tools><scrivener>
2,<technique><plot>
1,<non-fiction>
7,<style><technical-writing><formatting><software-documentation><user-guides>
3,<titles>
1,<legal><copyright><biography>
1,<printing><paper>
5,<dialogue><punctuation><quotes>
4,<storyline><ideas>
0,<fiction><legal><planning>
-1,<fiction>
1,<publishing>
2,<tools>
0,<word-choice><email><letter>
4,<style><technique><editing><academic-writing><essay>
-3,<creative-writing><book>
1,<book><categories>
0,<self-publishing><process>
1,<copyright>
1,<blog>
0,<creative-writing>
0,<style>
6,<editing><short-story><websites><criticism><feedback>
1,<fiction><creative-writing><novel>
1,<humor>
1,<style><academic-writing><essay><tone>
4,<style><self-publishing><blog><self-preservation>
5,<creative-writing><tenses>
1,<non-fiction>
6,<fiction><style>
1,<style><technique><chicago-manual-of-style><acronyms>
-3,<journalism>
4,<style><formatting><citations><quotes>
2,<fiction><character-development>
4,<fiction><publishing><non-fiction>
1,<novel>
5,<book>
3,<tools><scrivener>
2,<publishing>
1,<essay><tone>
5,<style><grammar>
1,<style><screenwriting><playwriting>
2,<technical-writing><academic-writing><titles>
2,<self-publishing><poetry>
0,<essay>
0,<creative-writing><technique><dialogue>
1,<punctuation><quotes>
2,<creative-writing>
0,<dialogue>
2,<style><dialogue><grammar>
2,<style><punctuation><acronyms>
2,<editing>
0,<creative-writing><screenwriting><discipline>
1,<dramatic-writing>
2,<academic-writing><structure><introduction>
-1,<style>
0,<freelance><jobs>
2,<fiction><style><technique><formatting>
0,<structure><word-choice><humor>
5,<legal><language><constructed-language>
3,<fiction><fantasy>
5,<fiction><style>
0,<business-writing><writers-block>
5,<plot><characters><storyline>
1,<technical-writing>
1,<citations><mla>
0,<academic-writing>
3,<academic-writing><numerals>
8,<proofreading><dictionary>
7,<fiction><publishing><blog>
1,<academic-writing>
9,<creative-writing><time-management>
1,<short-story><storyline><story>
2,<academic-writing><grammar>
4,<ending><psychology-of-writing>
3,<non-fiction><perspective>
8,<publishing><legal><children><artwork>
1,<software><blog>
0,<creative-writing>
6,<novel><plot><storyline><ideas>
1,<creative-writing>
2,<word-choice>
2,<dialogue>
2,<character-development><terminology>
1,<fiction><tenses><grammar>
0,<grammar>
4,<copyright>
2,<grammatical-person><atmosphere>
1,<characters><screenwriting>
1,<citations><non-fiction><ambiguity>
1,<copyright><legal><translation>
2,<publishing><self-publishing>
8,<fiction><style><characters>
10,<fiction><style><technique>
5,<creative-writing><characters><narrative><third-person>
2,<text-analysis>
1,<blog><proofreading>
7,<screenwriting><ideas><writers-block>
1,<quotes>
1,<viewpoint><tenses><third-person><flashback><suspense>
4,<formatting><short-story><scrivener>
1,<plagiarism>
3,<plot><climax>
2,<technical-writing><citations><tools>
1,<citations><academic-writing>
2,<style><technique>
1,<novel><career><story>
2,<scrivener><latex>
0,<novel><tools><software>
0,<language><story><narrator>
1,<technical-writing>
6,<fiction>
1,<character-development><storyline><story>
0,<citations><quotes>
23,<characters><fantasy>
1,<citations><apa>
3,<publishing>
3,<publishing><marketing>
2,<fantasy>
1,<terminology>
2,<technical-writing>
7,<fiction><grammatical-person>
1,<style><technical-writing><apa>
3,<characters><viewpoint><third-person><readers>
1,<creative-writing><scriptwriting>
4,<characters>
3,<creative-writing><career>
4,<academic-writing><collaboration><perspective><third-person>
6,<novel><research><letter><perspective>
1,<poetry>
2,<fiction><creative-writing>
2,<citations>
3,<technique>
5,<copyright><plagiarism>
3,<fiction><publishing><young-adult><young-author>
7,<editing>
1,<technical-writing><grammatical-person>
8,<fiction><word-choice><vocabulary>
7,<publishing><artwork>
5,<creative-writing><plot><legal><series><steampunk>
9,<fiction><editing><planning>
1,<novel>
3,<formatting><scrivener>
2,<mla>
1,<fiction><storyline>
10,<novel><getting-started>
13,<viewpoint>
4,<writers-block>
1,<style>
3,<creative-writing><technique>
2,<style><academic-writing>
7,<agent><submitting-work>
4,<resources><research>
12,<fiction><creative-writing><characters><character-development>
1,<style><punctuation>
10,<fiction><symbolism>
2,<software><process>
5,<pseudonym>
11,<style><language><readers>
1,<non-fiction>
1,<copyright>
4,<technique><citations><academic-writing><research><quotes>
5,<characters><character-development><planning><storyline>
0,<creative-writing><business-writing><email>
2,<fiction>
3,<dialogue><grammar>
8,<style><creative-writing><characters><dialogue><character-development>
1,<style><dialogue>
6,<academic-writing><non-fiction>
4,<publishing><errata>
3,<tools><scrivener>
13,<novel><structure><fantasy><exposition>
2,<indexing>
1,<websites><freelance>
3,<style><technique>
2,<technical-writing><academic-writing><introduction>
0,<copyright><short-story><children>
0,<letter>
4,<plot><storyline><world-building><outline>
2,<creative-writing><characters>
4,<technical-writing><editing>
4,<technical-writing><punctuation>
5,<novel><planning><series>
8,<fiction><characters><character-development><fantasy>
3,<publishing><translation><international>
2,<technique>
2,<essay>
5,<novel><planning><series>
4,<fiction><creative-writing><viewpoint><narrative>
2,<publishing><copyright><translation>
2,<description>
11,<romance><story>
1,<scrivener>
3,<style>
3,<formatting><dialogue><punctuation><translation><multilingual>
1,<style><technique><narrative>
6,<style><technique><storyline>
8,<story>
2,<api-documentation>
5,<publishing><submitting-work>
1,<plot><characters><character-development><storyline>
